time_bin,rssi_ap1,rssi_ap2,rssi_ap3,rssi_ap4,rssi_ap5,rssi_ap6,rssi_ap7,rssi_ap8,rssi_ap9,rssi_ap10,rssi_ap11,room_name
2017-04-10 13:33:14+00:00,-85.0,-79.0,-84.5,-88.0,-82.0,-87.66666666666667,-71.75,-69.0,-75.66666666666667,-78.0,-53.0,living_area_A
2017-04-10 13:33:15+00:00,-88.8,-84.33333333333333,-74.0,-84.75,-82.25,-83.0,-69.0,-68.0,-70.33333333333333,-85.0,-59.25,living_area_A
2017-04-10 13:33:16+00:00,-79.0,-84.0,-82.33333333333333,-85.5,-88.5,-79.5,-70.0,-69.0,-70.0,-82.33333333333333,-52.25,living_area_A
2017-04-10 13:33:17+00:00,-86.75,-85.5,-76.0,-82.2,-85.75,-82.0,-72.66666666666667,-66.75,-70.75,-82.33333333333333,-61.0,living_area_A
2017-04-10 13:33:18+00:00,-92.0,-76.66666666666667,-78.0,-82.5,-85.66666666666667,-83.33333333333333,-73.66666666666667,-66.2,-68.5,-86.5,-53.6,living_area_A
2017-04-10 13:33:19+00:00,-85.0,-82.66666666666667,-82.0,-81.75,-81.4,-83.0,-74.0,-68.0,-66.5,-83.4,-52.5,living_area_A
2017-04-10 13:33:20+00:00,-80.0,-80.8,-89.0,-84.33333333333333,-76.66666666666667,-82.75,-73.0,-65.66666666666667,-67.0,-84.0,-56.2,living_area_A
2017-04-10 13:33:21+00:00,-81.25,-78.25,-86.0,-82.33333333333333,-74.5,-81.0,-67.8,-67.0,-57.75,-80.33333333333333,-58.6,living_area_A
2017-04-10 13:33:22+00:00,-78.0,-81.0,-83.0,-91.5,-75.8,-77.8,-77.5,-73.25,-66.2,-84.6,-63.333333333333336,living_area_A
2017-04-10 13:33:23+00:00,-79.25,-81.0,-86.0,-89.0,-76.66666666666667,-79.5,-70.2,-76.0,-65.0,-85.5,-61.4,living_area_A
2017-04-10 13:33:24+00:00,-88.0,-84.25,-83.0,-78.66666666666667,-81.33333333333333,-73.33333333333333,-65.75,-69.75,-54.666666666666664,-81.66666666666667,-50.333333333333336,living_area_A
2017-04-10 13:33:25+00:00,-90.5,-83.0,-86.0,-88.2,-69.33333333333333,-84.33333333333333,-70.4,-81.0,-55.4,-78.25,-64.6,living_area_A
2017-04-10 13:33:26+00:00,-85.4,-81.5,-87.75,-85.0,-82.0,-75.5,-73.6,-73.33333333333333,-64.25,-89.33333333333333,-67.0,living_area_A
2017-04-10 13:33:27+00:00,-85.25,-80.0,-79.0,-88.0,-78.0,-85.6,-64.5,-72.0,-46.5,-86.8,-56.8,living_area_A
2017-04-10 13:33:28+00:00,-78.33333333333333,-73.5,-78.0,-94.0,-80.75,-80.4,-70.0,-72.2,-55.5,-83.75,-59.8,living_area_A
2017-04-10 13:33:29+00:00,-79.33333333333333,-76.33333333333333,-83.5,-90.0,-80.66666666666667,-75.25,-71.5,-68.0,-59.25,-81.5,-53.0,living_area_A
2017-04-10 13:33:30+00:00,-76.0,-79.25,-83.66666666666667,-83.66666666666667,-85.0,-75.25,-68.5,-66.5,-62.0,-77.66666666666667,-66.75,living_area_A
2017-04-10 13:33:31+00:00,-82.5,-76.33333333333333,-83.33333333333333,-85.33333333333333,-79.5,-79.75,-70.0,-68.33333333333333,-70.33333333333333,-83.33333333333333,-59.0,living_area_A
2017-04-10 13:33:32+00:00,-78.75,-83.2,-82.5,-86.66666666666667,-87.0,-80.33333333333333,-70.25,-72.0,-63.666666666666664,-93.5,-68.0,living_area_A
2017-04-10 13:33:33+00:00,-83.0,-81.0,-78.0,-94.0,-83.0,-71.0,-66.33333333333333,-69.2,-61.5,-82.25,-60.0,living_area_A
2017-04-10 13:33:34+00:00,-77.33333333333333,-81.5,-86.25,-85.0,-77.0,-80.0,-71.0,-70.4,-71.0,-86.0,-64.5,living_area_A
2017-04-10 13:33:35+00:00,-81.0,-70.0,-92.2,-96.0,-77.5,-84.25,-75.33333333333333,-70.8,-55.0,-89.0,-60.0,living_area_A
2017-04-10 13:33:36+00:00,-81.0,-83.33333333333333,-79.0,-85.5,-77.75,-84.75,-71.8,-66.66666666666667,-62.666666666666664,-120.0,-63.4,living_area_A
2017-04-10 13:33:37+00:00,-81.6,-77.33333333333333,-79.66666666666667,-88.4,-83.75,-74.0,-61.666666666666664,-69.4,-63.8,-82.0,-59.6,living_area_A
2017-04-10 13:33:38+00:00,-87.0,-86.8,-120.0,-120.0,-75.0,-120.0,-70.66666666666667,-70.6,-51.333333333333336,-82.66666666666667,-59.4,living_area_A
2017-04-10 13:33:39+00:00,-81.33333333333333,-84.4,-82.5,-89.5,-79.66666666666667,-79.33333333333333,-67.33333333333333,-66.25,-48.0,-88.66666666666667,-66.0,living_area_A
2017-04-10 13:33:40+00:00,-82.4,-79.0,-86.0,-90.75,-77.5,-77.25,-69.5,-68.6,-71.25,-81.5,-56.0,living_area_A
2017-04-10 13:33:41+00:00,-80.0,-84.5,-120.0,-84.0,-78.4,-79.6,-72.75,-71.0,-73.0,-87.0,-53.25,living_area_A
2017-04-10 13:33:42+00:00,-79.4,-79.5,-120.0,-95.0,-84.0,-75.5,-78.25,-69.0,-70.2,-85.0,-56.25,living_area_A
2017-04-10 13:33:43+00:00,-84.5,-88.0,-77.0,-94.0,-80.66666666666667,-73.8,-73.5,-68.0,-56.0,-87.75,-58.5,living_area_A
2017-04-10 13:33:44+00:00,-86.0,-77.66666666666667,-81.0,-87.5,-74.4,-78.5,-68.33333333333333,-70.75,-68.33333333333333,-84.25,-57.25,living_area_A
2017-04-10 13:33:45+00:00,-86.66666666666667,-76.5,-82.0,-88.5,-84.6,-79.4,-69.8,-72.8,-59.333333333333336,-83.4,-66.2,living_area_A
2017-04-10 13:33:46+00:00,-82.4,-79.4,-90.0,-78.0,-85.25,-77.0,-73.0,-75.0,-61.5,-80.33333333333333,-66.6,living_area_A
2017-04-10 13:33:47+00:00,-80.0,-79.0,-83.0,-83.0,-81.25,-75.0,-68.0,-76.0,-56.0,-81.0,-62.0,living_area_A
2017-04-10 13:33:48+00:00,-120.0,-83.75,-78.4,-81.0,-62.666666666666664,-71.25,-74.75,-85.75,-51.0,-86.5,-66.75,living_area_A
2017-04-10 13:33:49+00:00,-120.0,-81.0,-78.0,-71.5,-70.75,-67.66666666666667,-66.0,-83.25,-53.4,-71.5,-72.0,living_area_A
2017-04-10 13:33:50+00:00,-91.0,-80.33333333333333,-74.66666666666667,-69.0,-78.4,-68.0,-70.75,-82.66666666666667,-56.0,-86.2,-78.2,living_area_B
2017-04-10 13:33:51+00:00,-81.0,-82.5,-70.75,-76.66666666666667,-78.5,-74.75,-87.66666666666667,-79.5,-66.4,-80.25,-73.6,living_area_B
2017-04-10 13:33:52+00:00,-120.0,-85.33333333333333,-72.6,-77.0,-80.33333333333333,-68.6,-84.0,-85.25,-67.0,-93.5,-75.25,living_area_B
2017-04-10 13:33:53+00:00,-77.33333333333333,-78.25,-76.0,-78.75,-73.33333333333333,-87.0,-77.2,-83.0,-70.6,-80.0,-78.75,living_area_B
2017-04-10 13:33:54+00:00,-86.5,-76.25,-67.5,-80.33333333333333,-74.0,-70.25,-78.33333333333333,-80.4,-74.0,-77.5,-77.0,living_area_B
2017-04-10 13:33:55+00:00,-86.4,-81.5,-76.25,-76.75,-73.6,-66.0,-76.66666666666667,-77.33333333333333,-71.5,-89.0,-59.666666666666664,living_area_B
2017-04-10 13:33:56+00:00,-84.33333333333333,-83.75,-74.8,-87.5,-83.0,-67.5,-72.6,-78.0,-56.75,-82.5,-56.2,living_area_A
2017-04-10 13:33:57+00:00,-92.75,-81.5,-67.8,-83.0,-77.66666666666667,-77.2,-68.25,-74.75,-53.666666666666664,-82.0,-54.0,living_area_A
2017-04-10 13:33:58+00:00,-87.0,-75.8,-76.0,-80.5,-69.0,-76.25,-73.0,-78.66666666666667,-60.6,-79.66666666666667,-53.333333333333336,living_area_A
2017-04-10 13:34:29+00:00,-82.75,-67.0,-76.8,-71.66666666666667,-76.0,-67.4,-65.66666666666667,-76.33333333333333,-61.5,-73.0,-62.6,living_area_B
2017-04-10 13:34:30+00:00,-85.6,-66.25,-75.33333333333333,-81.4,-77.2,-61.2,-69.0,-76.75,-76.6,-74.6,-67.0,living_area_A
2017-04-10 13:34:31+00:00,-85.8,-77.2,-86.5,-79.0,-79.25,-74.0,-77.5,-67.5,-65.5,-75.33333333333333,-68.25,living_area_A
2017-04-10 13:34:32+00:00,-68.0,-77.4,-79.0,-82.66666666666667,-72.66666666666667,-74.0,-67.75,-65.25,-64.75,-78.33333333333333,-66.33333333333333,living_area_A
2017-04-10 13:34:33+00:00,-73.5,-74.4,-82.2,-84.5,-85.75,-74.5,-77.25,-70.75,-72.75,-75.0,-70.8,living_area_A
2017-04-10 13:34:34+00:00,-82.33333333333333,-86.8,-85.75,-91.0,-83.0,-70.5,-64.25,-77.2,-64.25,-88.0,-68.66666666666667,living_area_A
2017-04-10 13:34:35+00:00,-74.0,-82.2,-88.66666666666667,-89.33333333333333,-78.75,-81.0,-73.33333333333333,-77.66666666666667,-60.25,-73.0,-70.0,living_area_A
2017-04-10 13:34:36+00:00,-80.0,-62.25,-95.0,-76.66666666666667,-79.0,-64.0,-72.66666666666667,-70.66666666666667,-62.5,-69.25,-71.0,living_area_A
2017-04-10 13:34:37+00:00,-85.0,-73.0,-80.5,-81.75,-74.33333333333333,-68.5,-69.5,-77.2,-71.33333333333333,-71.75,-71.5,living_area_A
2017-04-10 13:34:38+00:00,-68.0,-94.0,-96.0,-89.5,-74.5,-77.0,-78.33333333333333,-73.0,-64.33333333333333,-78.6,-79.5,kitchen
2017-04-10 13:34:39+00:00,-66.0,-97.0,-98.0,-120.0,-89.0,-88.0,-86.5,-62.0,-78.66666666666667,-90.0,-86.6,kitchen
2017-04-10 13:34:40+00:00,-72.25,-90.0,-92.5,-120.0,-80.66666666666667,-81.0,-86.66666666666667,-41.2,-75.0,-93.0,-84.4,kitchen
2017-04-10 13:34:41+00:00,-69.5,-87.0,-89.33333333333333,-120.0,-83.66666666666667,-84.5,-94.33333333333333,-45.666666666666664,-67.0,-92.0,-75.0,kitchen
2017-04-10 13:34:42+00:00,-73.0,-101.0,-120.0,-90.5,-84.25,-81.5,-82.0,-53.6,-74.8,-88.6,-80.25,kitchen
2017-04-10 13:34:43+00:00,-78.5,-86.0,-86.5,-95.0,-82.0,-80.0,-87.0,-50.6,-67.0,-80.0,-76.25,kitchen
2017-04-10 13:34:44+00:00,-79.0,-86.0,-100.0,-120.0,-75.75,-83.0,-86.33333333333333,-54.0,-71.5,-79.2,-69.66666666666667,kitchen
2017-04-10 13:34:45+00:00,-74.0,-120.0,-100.0,-89.0,-73.33333333333333,-81.5,-89.33333333333333,-51.5,-61.333333333333336,-86.66666666666667,-83.4,kitchen
2017-04-10 13:34:46+00:00,-83.0,-87.2,-93.0,-86.66666666666667,-75.6,-72.4,-87.75,-52.5,-66.25,-82.2,-77.33333333333333,kitchen
2017-04-10 13:34:47+00:00,-71.0,-87.5,-84.66666666666667,-84.0,-66.25,-71.5,-77.5,-67.25,-71.0,-85.33333333333333,-82.0,living_area_A
2017-04-10 13:34:48+00:00,-70.8,-95.0,-77.75,-82.5,-68.66666666666667,-73.75,-75.2,-71.0,-52.8,-80.33333333333333,-80.2,living_area_A
2017-04-10 13:34:50+00:00,-81.75,-94.66666666666667,-120.0,-120.0,-78.0,-82.0,-86.25,-52.25,-75.75,-89.0,-84.5,kitchen
2017-04-10 13:34:51+00:00,-75.4,-120.0,-120.0,-120.0,-84.5,-81.0,-82.0,-60.75,-84.5,-95.0,-88.0,kitchen
2017-04-10 13:34:53+00:00,-64.33333333333333,-89.0,-82.0,-84.0,-84.25,-82.75,-120.0,-65.66666666666667,-81.0,-83.33333333333333,-81.33333333333333,kitchen
2017-04-10 13:34:54+00:00,-64.5,-93.0,-87.75,-80.0,-82.0,-88.0,-76.5,-58.25,-75.66666666666667,-88.6,-77.33333333333333,kitchen
2017-04-10 13:34:55+00:00,-66.33333333333333,-89.66666666666667,-80.0,-84.0,-80.25,-81.5,-82.5,-61.25,-62.25,-89.33333333333333,-79.0,kitchen
2017-04-10 13:34:56+00:00,-75.33333333333333,-95.5,-91.5,-82.0,-82.66666666666667,-93.0,-86.0,-67.66666666666667,-73.5,-90.0,-78.4,kitchen
2017-04-10 13:34:57+00:00,-70.0,-83.0,-120.0,-93.0,-82.75,-84.0,-120.0,-57.666666666666664,-75.33333333333333,-86.75,-87.4,kitchen
2017-04-10 13:35:02+00:00,-77.25,-95.0,-120.0,-120.0,-83.5,-85.8,-98.0,-68.5,-82.0,-89.5,-89.0,kitchen
2017-04-10 13:35:03+00:00,-82.0,-120.0,-120.0,-120.0,-84.0,-85.0,-120.0,-67.5,-84.66666666666667,-120.0,-90.0,kitchen
2017-04-10 13:35:04+00:00,-74.25,-120.0,-84.0,-120.0,-90.0,-84.5,-92.0,-68.0,-85.0,-87.0,-93.33333333333333,kitchen
2017-04-10 13:35:05+00:00,-78.5,-89.25,-120.0,-90.0,-90.0,-86.0,-84.33333333333333,-52.6,-77.25,-86.66666666666667,-72.0,kitchen
2017-04-10 13:35:06+00:00,-71.0,-120.0,-89.0,-120.0,-81.75,-76.66666666666667,-91.5,-46.75,-77.5,-90.0,-82.6,kitchen
2017-04-10 13:35:07+00:00,-67.66666666666667,-97.0,-93.0,-120.0,-82.0,-84.0,-86.5,-57.6,-83.66666666666667,-83.0,-69.33333333333333,kitchen
2017-04-10 13:35:08+00:00,-70.4,-97.0,-90.0,-120.0,-91.4,-74.0,-91.5,-50.25,-79.0,-91.0,-68.25,kitchen
2017-04-10 13:35:09+00:00,-64.0,-120.0,-120.0,-120.0,-86.33333333333333,-83.0,-90.66666666666667,-42.75,-73.75,-89.0,-77.0,kitchen
2017-04-10 13:35:10+00:00,-66.0,-82.33333333333333,-98.5,-96.0,-86.0,-72.0,-83.5,-60.333333333333336,-69.25,-75.33333333333333,-75.4,kitchen
2017-04-10 13:35:14+00:00,-76.4,-91.5,-96.0,-120.0,-88.5,-76.66666666666667,-87.0,-54.666666666666664,-75.66666666666667,-85.0,-80.8,kitchen
2017-04-10 13:35:15+00:00,-81.0,-84.0,-85.33333333333333,-83.5,-86.33333333333333,-75.0,-84.33333333333333,-53.75,-76.75,-80.0,-73.5,living_area_A
2017-04-10 13:35:16+00:00,-82.0,-83.66666666666667,-75.5,-74.66666666666667,-72.25,-73.4,-73.6,-66.4,-54.666666666666664,-80.25,-67.6,living_area_A
2017-04-10 13:35:17+00:00,-84.0,-77.8,-76.75,-84.6,-69.25,-76.5,-66.0,-80.0,-63.4,-75.33333333333333,-56.333333333333336,living_area_A
2017-04-10 13:35:18+00:00,-84.5,-80.66666666666667,-79.5,-76.8,-81.5,-74.25,-70.33333333333333,-76.0,-55.8,-78.66666666666667,-61.0,living_area_A
2017-04-10 13:35:19+00:00,-87.0,-79.25,-81.0,-82.66666666666667,-79.66666666666667,-77.33333333333333,-63.8,-78.75,-49.25,-86.5,-62.5,living_area_A
2017-04-10 13:35:20+00:00,-120.0,-80.5,-70.5,-82.75,-66.25,-71.8,-53.0,-87.75,-59.8,-65.5,-83.33333333333333,living_area_A
2017-04-10 13:35:21+00:00,-78.0,-70.75,-81.0,-83.33333333333333,-71.33333333333333,-70.0,-68.4,-83.0,-68.25,-66.25,-77.33333333333333,living_area_A
2017-04-10 13:35:22+00:00,-77.0,-76.5,-77.5,-79.4,-74.75,-73.75,-73.5,-74.6,-56.5,-75.0,-70.6,living_area_A
2017-04-10 13:35:23+00:00,-78.5,-85.0,-86.5,-91.5,-75.8,-80.25,-80.5,-72.33333333333333,-74.5,-79.0,-69.25,living_area_A
2017-04-10 13:35:24+00:00,-70.6,-89.0,-91.0,-84.0,-89.25,-86.0,-80.66666666666667,-53.0,-73.25,-79.33333333333333,-73.66666666666667,kitchen
2017-04-10 13:35:26+00:00,-64.5,-94.0,-120.0,-120.0,-92.66666666666667,-86.0,-78.0,-55.0,-77.25,-85.0,-82.75,kitchen
2017-04-10 13:35:27+00:00,-69.6,-84.0,-87.0,-120.0,-86.8,-78.5,-80.0,-54.75,-76.5,-83.5,-81.0,kitchen
2017-04-10 13:35:28+00:00,-70.0,-88.0,-120.0,-120.0,-86.66666666666667,-84.0,-91.5,-59.333333333333336,-80.0,-90.0,-71.33333333333333,kitchen
2017-04-10 13:35:35+00:00,-66.4,-91.33333333333333,-98.0,-120.0,-97.5,-97.0,-81.5,-55.75,-74.33333333333333,-82.0,-82.33333333333333,kitchen
2017-04-10 13:35:36+00:00,-76.0,-83.0,-96.0,-120.0,-83.0,-88.33333333333333,-95.0,-61.75,-80.5,-92.25,-72.2,kitchen
2017-04-10 13:35:37+00:00,-73.33333333333333,-89.66666666666667,-87.0,-120.0,-87.25,-82.0,-85.0,-56.0,-79.0,-120.0,-79.5,kitchen
2017-04-10 13:35:38+00:00,-63.5,-120.0,-120.0,-120.0,-82.5,-80.0,-87.0,-57.2,-120.0,-86.0,-74.0,kitchen
2017-04-10 13:35:39+00:00,-70.2,-120.0,-120.0,-120.0,-82.33333333333333,-83.75,-89.0,-53.333333333333336,-69.0,-87.66666666666667,-76.33333333333333,kitchen
2017-04-10 13:35:40+00:00,-66.25,-90.5,-85.0,-120.0,-81.2,-90.0,-89.5,-53.5,-77.33333333333333,-91.66666666666667,-76.0,kitchen
2017-04-10 13:35:41+00:00,-70.6,-120.0,-86.0,-120.0,-93.5,-91.0,-90.5,-53.8,-69.0,-91.66666666666667,-81.0,kitchen
2017-04-10 13:35:42+00:00,-61.75,-96.0,-120.0,-120.0,-82.33333333333333,-79.33333333333333,-82.5,-51.0,-64.0,-89.33333333333333,-81.0,kitchen
2017-04-10 13:35:43+00:00,-69.2,-87.0,-120.0,-120.0,-85.66666666666667,-78.33333333333333,-87.5,-58.0,-75.66666666666667,-88.0,-78.0,kitchen
2017-04-10 13:35:44+00:00,-74.25,-92.66666666666667,-120.0,-120.0,-85.0,-85.4,-95.0,-46.2,-76.0,-84.75,-83.66666666666667,kitchen
2017-04-10 13:35:45+00:00,-79.0,-88.75,-90.0,-120.0,-91.0,-88.5,-83.0,-54.0,-73.0,-90.75,-77.66666666666667,kitchen
2017-04-10 13:35:46+00:00,-68.75,-90.0,-120.0,-120.0,-84.33333333333333,-81.8,-92.0,-64.66666666666667,-94.0,-97.0,-86.66666666666667,kitchen
2017-04-10 13:35:49+00:00,-69.0,-89.5,-120.0,-120.0,-89.5,-88.5,-90.0,-64.25,-80.5,-88.0,-80.5,kitchen
2017-04-10 13:35:53+00:00,-73.6,-79.33333333333333,-87.0,-85.5,-69.0,-73.0,-76.66666666666667,-54.75,-73.33333333333333,-84.33333333333333,-71.75,kitchen
2017-04-10 13:35:54+00:00,-78.33333333333333,-84.66666666666667,-80.25,-83.33333333333333,-70.75,-79.0,-120.0,-59.5,-70.0,-76.0,-77.8,kitchen
2017-04-10 13:35:59+00:00,-65.0,-87.66666666666667,-90.0,-85.0,-81.0,-88.5,-83.2,-67.66666666666667,-75.6,-82.0,-79.5,kitchen
2017-04-10 13:36:00+00:00,-67.2,-82.66666666666667,-81.66666666666667,-80.0,-82.33333333333333,-84.5,-83.5,-63.4,-66.0,-83.75,-77.75,kitchen
2017-04-10 13:36:01+00:00,-68.25,-88.0,-120.0,-120.0,-84.0,-90.0,-92.66666666666667,-66.5,-72.0,-98.0,-81.33333333333333,kitchen
2017-04-10 13:36:02+00:00,-71.5,-86.0,-84.0,-120.0,-80.66666666666667,-89.0,-88.5,-54.2,-67.0,-88.0,-83.8,kitchen
2017-04-10 13:36:03+00:00,-69.5,-87.5,-87.66666666666667,-86.0,-73.5,-77.0,-74.0,-52.25,-65.0,-78.66666666666667,-68.5,kitchen
2017-04-10 13:36:09+00:00,-71.5,-86.5,-89.5,-91.5,-78.33333333333333,-74.8,-85.0,-59.0,-71.0,-81.8,-78.5,kitchen
2017-04-10 13:36:10+00:00,-78.5,-88.5,-92.0,-120.0,-93.75,-90.0,-88.33333333333333,-49.6,-77.5,-93.0,-67.25,kitchen
2017-04-10 13:36:11+00:00,-72.5,-91.0,-92.0,-83.0,-80.0,-88.0,-84.25,-58.0,-66.5,-82.66666666666667,-78.66666666666667,kitchen
2017-04-10 13:36:12+00:00,-75.25,-100.0,-91.75,-120.0,-85.5,-81.0,-94.5,-58.666666666666664,-76.5,-81.0,-75.8,kitchen
2017-04-10 13:36:13+00:00,-76.5,-85.0,-91.5,-120.0,-97.33333333333333,-80.75,-96.0,-54.666666666666664,-84.0,-86.6,-73.5,kitchen
2017-04-10 13:36:14+00:00,-76.33333333333333,-120.0,-94.0,-120.0,-79.66666666666667,-82.66666666666667,-88.0,-54.0,-78.5,-89.0,-79.33333333333333,kitchen
2017-04-10 13:36:15+00:00,-77.75,-88.5,-91.5,-83.0,-84.25,-78.0,-91.33333333333333,-55.6,-75.0,-85.0,-80.8,kitchen
2017-04-10 13:36:16+00:00,-75.33333333333333,-85.0,-89.33333333333333,-120.0,-83.25,-80.25,-88.5,-62.0,-72.0,-91.0,-77.33333333333333,kitchen
2017-04-10 13:36:17+00:00,-68.8,-85.0,-85.66666666666667,-89.0,-90.25,-73.75,-81.5,-54.333333333333336,-73.66666666666667,-92.0,-75.25,kitchen
2017-04-10 13:36:18+00:00,-64.25,-120.0,-88.0,-120.0,-82.0,-77.66666666666667,-79.0,-46.0,-69.0,-92.0,-73.0,kitchen
2017-04-10 13:36:20+00:00,-68.66666666666667,-120.0,-120.0,-120.0,-87.0,-80.5,-88.0,-63.0,-89.0,-100.0,-82.0,kitchen
2017-04-10 13:36:21+00:00,-71.66666666666667,-93.25,-120.0,-120.0,-87.0,-91.5,-93.66666666666667,-60.0,-77.33333333333333,-87.5,-77.5,kitchen
2017-04-10 13:36:22+00:00,-75.4,-99.5,-88.0,-120.0,-84.33333333333333,-92.0,-90.66666666666667,-56.5,-77.75,-90.5,-80.0,kitchen
2017-04-10 13:36:25+00:00,-66.5,-88.33333333333333,-120.0,-120.0,-83.66666666666667,-94.0,-88.0,-54.333333333333336,-74.25,-88.0,-81.25,kitchen
2017-04-10 13:36:44+00:00,-63.666666666666664,-89.33333333333333,-120.0,-120.0,-83.6,-90.0,-120.0,-56.8,-77.33333333333333,-94.0,-84.5,kitchen
2017-04-10 13:36:46+00:00,-62.0,-85.0,-82.0,-120.0,-92.0,-80.33333333333333,-83.0,-55.0,-86.0,-87.33333333333333,-78.25,kitchen
2017-04-10 13:36:50+00:00,-65.0,-88.0,-120.0,-120.0,-89.0,-82.0,-120.0,-57.75,-79.8,-99.0,-84.25,kitchen
2017-04-10 13:36:52+00:00,-72.25,-88.0,-96.0,-120.0,-92.5,-89.0,-92.5,-57.0,-77.5,-87.33333333333333,-81.6,kitchen
2017-04-10 13:36:53+00:00,-77.2,-103.0,-89.5,-120.0,-80.33333333333333,-90.33333333333333,-98.0,-52.5,-83.0,-83.0,-85.2,kitchen
2017-04-10 13:36:54+00:00,-64.25,-120.0,-85.0,-120.0,-89.66666666666667,-78.75,-87.0,-57.0,-80.0,-96.66666666666667,-77.66666666666667,kitchen
2017-04-10 13:36:55+00:00,-74.75,-93.0,-100.0,-120.0,-92.66666666666667,-90.0,-120.0,-49.6,-74.33333333333333,-120.0,-76.33333333333333,kitchen
2017-04-10 13:36:56+00:00,-67.6,-88.66666666666667,-89.0,-120.0,-89.33333333333333,-81.33333333333333,-83.0,-46.0,-80.0,-81.66666666666667,-76.5,kitchen
2017-04-10 13:36:57+00:00,-68.5,-86.66666666666667,-120.0,-120.0,-82.75,-79.25,-88.33333333333333,-40.0,-75.0,-86.0,-71.2,kitchen
2017-04-10 13:37:00+00:00,-76.25,-92.0,-120.0,-120.0,-90.66666666666667,-89.33333333333333,-85.0,-42.5,-81.0,-120.0,-73.0,kitchen
2017-04-10 13:37:01+00:00,-76.33333333333333,-90.33333333333333,-93.66666666666667,-86.5,-83.5,-87.0,-87.0,-44.8,-68.25,-87.25,-78.2,kitchen
2017-04-10 13:37:02+00:00,-71.25,-85.5,-89.0,-94.0,-83.66666666666667,-83.75,-80.0,-43.0,-77.0,-86.2,-75.0,kitchen
2017-04-10 13:37:06+00:00,-67.66666666666667,-87.0,-85.33333333333333,-120.0,-88.0,-84.33333333333333,-89.5,-50.0,-74.33333333333333,-81.6,-75.4,kitchen
2017-04-10 13:37:07+00:00,-66.25,-79.0,-120.0,-82.0,-82.66666666666667,-79.33333333333333,-89.0,-40.0,-77.75,-81.0,-73.6,kitchen
2017-04-10 13:37:08+00:00,-72.5,-92.5,-84.0,-87.33333333333333,-89.0,-73.0,-79.33333333333333,-39.333333333333336,-83.5,-88.0,-66.0,kitchen
2017-04-10 13:37:09+00:00,-68.0,-94.5,-89.0,-83.0,-89.5,-86.5,-88.66666666666667,-58.0,-81.66666666666667,-83.33333333333333,-69.5,kitchen
2017-04-10 13:37:10+00:00,-72.33333333333333,-99.0,-85.0,-120.0,-91.0,-85.0,-87.0,-41.666666666666664,-67.0,-92.5,-67.75,kitchen
2017-04-10 13:37:11+00:00,-76.0,-84.66666666666667,-90.0,-120.0,-120.0,-82.66666666666667,-91.75,-46.333333333333336,-74.33333333333333,-87.5,-69.75,kitchen
2017-04-10 13:37:12+00:00,-67.5,-92.5,-92.66666666666667,-80.0,-83.75,-83.75,-120.0,-49.0,-81.66666666666667,-86.33333333333333,-66.25,kitchen
2017-04-10 13:37:25+00:00,-76.0,-94.0,-120.0,-120.0,-86.25,-81.0,-85.0,-47.25,-81.5,-120.0,-81.0,kitchen
2017-04-10 13:37:26+00:00,-74.33333333333333,-91.5,-120.0,-83.0,-85.25,-85.5,-99.0,-53.75,-71.0,-120.0,-67.75,kitchen
2017-04-10 13:37:27+00:00,-69.33333333333333,-90.0,-120.0,-120.0,-92.33333333333333,-89.5,-86.25,-52.75,-93.0,-90.0,-74.0,kitchen
2017-04-10 13:37:28+00:00,-74.2,-92.0,-88.0,-120.0,-76.0,-87.5,-120.0,-55.2,-86.5,-87.5,-79.6,kitchen
2017-04-10 13:37:29+00:00,-69.2,-88.5,-120.0,-120.0,-79.0,-79.0,-120.0,-49.5,-84.5,-88.0,-80.5,kitchen
2017-04-10 13:37:30+00:00,-68.4,-88.5,-86.0,-120.0,-87.5,-82.0,-120.0,-53.0,-75.0,-87.0,-82.33333333333333,kitchen
2017-04-10 13:37:31+00:00,-72.5,-83.5,-120.0,-97.0,-83.33333333333333,-90.0,-91.5,-50.2,-87.0,-79.0,-75.25,kitchen
2017-04-10 13:37:32+00:00,-71.25,-92.0,-100.0,-83.5,-84.5,-90.0,-91.5,-48.8,-78.0,-80.5,-79.6,kitchen
2017-04-10 13:37:33+00:00,-64.6,-87.0,-87.0,-120.0,-82.66666666666667,-80.25,-87.0,-54.6,-76.0,-84.0,-82.0,kitchen
2017-04-10 13:37:34+00:00,-76.8,-120.0,-120.0,-120.0,-84.66666666666667,-86.33333333333333,-91.0,-39.0,-70.5,-120.0,-78.5,kitchen
2017-04-10 13:37:37+00:00,-73.5,-99.0,-120.0,-120.0,-82.66666666666667,-89.66666666666667,-120.0,-50.666666666666664,-74.5,-89.5,-78.75,kitchen
2017-04-10 13:37:40+00:00,-70.25,-88.0,-87.0,-83.0,-83.25,-79.6,-89.33333333333333,-54.5,-68.2,-80.5,-74.66666666666667,kitchen
2017-04-10 13:37:41+00:00,-70.5,-87.33333333333333,-120.0,-120.0,-82.0,-120.0,-84.0,-58.0,-77.0,-87.66666666666667,-75.33333333333333,kitchen
2017-04-10 13:37:49+00:00,-60.25,-90.0,-86.33333333333333,-120.0,-85.75,-86.5,-91.5,-52.5,-120.0,-87.5,-76.2,kitchen
